z,n,element,radius,radius_uncert,abundance,abundance_uncert,is_stable,half_life,half_life_uncert,isospin,decay_1,decay_1_pct,decay_1_pct_uncert,decay_2,decay_2_pct,decay_2_pct_uncert,decay_3,decay_3_pct,decay_3_pct_uncert,magnetic_dipole,magnetic_dipole_uncert,electric_quadrupole,electric_quadrupole_uncert,atomic_mass,atomic_mass_uncert,mass_excess,mass_excess_uncert
59,82,Pr,4.8919,0.0050,100,,TRUE,,,,,,,,,,,,,4.266,0.003,-0.077,0.006,140907659.604,1.607,-86014.533,1.498
59,83,Pr,,,,,FALSE,68832,144,,B-,99.9836,0.0008,EC,0.0164,0.0008,,,,0.234,0.001,0.039,0.017,141910051.64,1.607,-83786.367,1.498
59,84,Pr,,,,,FALSE,1172448,1728,,B-,100,,,,,,,,2.695,0.005,0.77,0.16,142910822.624,1.949,-83068.200,1.816
59,85,Pr,,,,,FALSE,1036.8,3,,B-,100,,,,,,,,-1.2,0.4,,,143913310.682,2.907,-80750.588,2.708
59,86,Pr,,,,,FALSE,21542.4,36,,B-,100,,,,,,,,,,,,144914517.987,7.674,-79625.990,7.149
59,87,Pr,,,,,FALSE,1445.4,6,,B-,100,,,,,,,,,,,,145917687.63,36.882,-76673.486,34.356
59,88,Pr,,,,,FALSE,806.4,6,,B-,100,,,,,,,,,,,,146919007.438,17.020,-75444.093,15.855
59,89,Pr,,,,,FALSE,137.4,1.2,,B-,100,,,,,,,,,,,,147922129.992,16.147,-72535.452,15.041
59,90,Pr,,,,,FALSE,135.6,4.8,,B-,100,,,,,,,,,,,,148923736.1,10.600,-71039.373,9.874
59,91,Pr,,,,,FALSE,6.19,0.16,,B-,100,,,,,,,,,,,,149926676.391,9.677,-68300.509,9.015
59,92,Pr,,,,,FALSE,18.9,0.07,,B-,100,,,,,,,,,,,,150928309.066,12.506,-66779.681,11.650
59,93,Pr,,,,,FALSE,3.57,0.18,,B-,100,,,,,,,,,,,,151931552.9,19.900,-63758.070,18.537
59,94,Pr,,,,,FALSE,4.29,0.11,,B-,100,,B-N,,,,,,,,,,152933903.511,12.755,-61568.490,11.882
59,95,Pr,,,,,FALSE,2.3,0.1,,B-,100,,,,,,,,,,,,153937885.165,107.360,-57859.602,100.005
59,96,Pr,,,,,FALSE,1.47,0.03,,B-,100,,B-N,,,,,,,,,,154940509.193,18.462,-55415.335,17.198
59,97,Pr,,,,,FALSE,0.444,0.006,,B-,100,,B-N,,,,,,,,,,155944766.9,1.100,-51449.307,1.025
59,98,Pr,,,,,FALSE,0.295,0.02,,B-,100,,B-N,,,,,,,,,,156948003.1,3.400,-48434.806,3.167
59,99,Pr,,,,,FALSE,0.181,0.014,,B-,100,,B-N,,,,,,,,,,157952603,322,-44150,300
59,100,Pr,,,,,FALSE,0.13,0.04,,B-,100,,B-N,,,,,,,,,,158956232,429,-40770,400
59,101,Pr,,,,,FALSE,0.17,0.14,,B-,100,,B-N,,,,,,,,,,159961138,429,-36200,400
59,102,Pr,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,160965121,537,-32490,500
60,65,Nd,,,,,FALSE,0.65,0.15,,EC+B+,100,,ECP,0,,,,,,,,,124948395,429,-48070,400
60,66,Nd,,,,,FALSE,,,,EC+B+,,,ECP,,,,,,,,,,125942694,322,-53380,300
60,67,Nd,,,,,FALSE,1.8,0.4,,EC+B+,100,,ECP,,,,,,,,,,126939978,322,-55910,300
60,68,Nd,,,,,FALSE,5,,,EC+B+,100,,ECP,,,,,,,,,,127935018,215,-60530,200
60,69,Nd,,,,,FALSE,6.7,0.4,,EC+B+,100,,ECP,0,,,,,,,,,128933038,217,-62375,202
60,70,Nd,,,,,FALSE,13,3,,EC+B+,100,,,,,,,,,,,,129928506,30.000,-66596.239,27.945
60,71,Nd,,,,,FALSE,25.4,0.9,,EC+B+,100,,ECP,0,,,,,,,,,130927248.02,29.541,-67768.040,27.517
60,72,Nd,4.9174,0.0026,,,FALSE,94,8,,EC+B+,100,,,,,,,,,,,,131923321.237,25.985,-71425.815,24.205
60,73,Nd,,,,,FALSE,70,10,,EC+B+,100,,,,,,,,,,,,132922348,50.000,-72332.380,46.575
60,74,Nd,4.9128,0.0026,,,FALSE,510,90,,EC+B+,100,,,,,,,,1.2,0.4,,,133918790.207,12.686,-75646.443,11.817
60,75,Nd,4.9086,0.0026,,,FALSE,744,36,,EC+B+,100,,,,,,,,-0.78,0.03,1.9,0.5,134918181.318,20.534,-76213.620,19.128
60,76,Nd,4.9111,0.0026,,,FALSE,3039,19.8,,EC+B+,100,,,,,,,,11,4,,,135914976.061,12.686,-79199.297,11.817
60,77,Nd,4.9080,0.0026,,,FALSE,2310,90,,EC+B+,100,,,,,,,,-0.632,0.005,,,136914563.099,12.586,-79583.969,11.725
60,78,Nd,4.9123,0.0026,,,FALSE,18144,324,,EC+B+,100,,,,,,,,-1.74,0.04,,,137911950.938,12.456,-82017.182,11.603
60,79,Nd,4.9076,0.0025,,,FALSE,1782,30,,EC+B+,100,,,,,,,,0.905,0.007,0.28,0.09,138911951.208,29.545,-82016.930,27.521
60,80,Nd,4.9101,0.0026,,,FALSE,291168,1728,,EC,100,,,,,,,,,,,,139909546.13,3.500,-84257.246,3.260
60,81,Nd,4.9057,0.0026,,,FALSE,8964,108,,EC+B+,100,,,,,,,,1.01,0.009,0.32,0.13,140909616.69,3.417,-84191.520,3.183
60,82,Nd,4.9123,0.0025,27.153,0.040,TRUE,,,,,,,,,,,,,,,,,141907728.824,1.348,-85950.055,1.256
60,83,Nd,4.9254,0.0026,12.173,0.026,TRUE,,,,,,,,,,,,,-1.065,0.005,-0.61,0.02,142909819.815,1.347,-84002.310,1.255
60,84,Nd,4.9421,0.0027,23.798,0.019,FALSE,7.22653604818157E+22,5.04910815593472E+21,,A,100,,,,,,,,0.52,0.15,-0.15,0.06,143910092.798,1.346,-83748.028,1.255
60,85,Nd,4.9535,0.0028,8.293,0.012,TRUE,,,,,,,,,,,,,-0.656,0.004,-0.314,0.012,144912579.151,1.364,-81432.004,1.271
60,86,Nd,4.9696,0.0030,17.189,0.032,TRUE,,,,,,,,,,,,,0.58,0.06,-0.78,0.09,145913122.459,1.366,-80925.916,1.273
60,87,Nd,,,,,FALSE,952992,2592,,B-,100,,,,,,,,0.554,0.01,0.9,0.3,146916105.969,1.368,-78146.794,1.275
60,88,Nd,4.9999,0.0036,5.756,0.021,TRUE,,,,2B-,,,,,,,,,1.6,0.3,-1.46,0.13,147916899.027,2.203,-77408.066,2.053
60,89,Nd,,,,,FALSE,6213.6,18,,B-,100,,,,,,,,0.351,0.01,1.3,0.3,148920154.583,2.205,-74375.535,2.054
60,90,Nd,5.0400,0.0044,5.638,0.028,FALSE,2.87168026368787E+26,2.20898481822144E+25,,2B-,100,,,,,,,,0.84,0.09,-2,0.5,149920901.322,1.211,-73679.951,1.129
60,91,Nd,,,,,FALSE,746.4,4.2,,B-,100,,,,,,,,,,,,150923839.363,1.215,-70943.183,1.133
60,92,Nd,,,,,FALSE,684,12,,B-,100,,,,,,,,,,,,151924691.242,26.276,-70149.663,24.476
60,93,Nd,,,,,FALSE,31.6,1,,B-,100,,,,,,,,,,,,152927717.868,2.949,-67330.380,2.747
60,94,Nd,,,,,FALSE,25.9,0.2,,B-,100,,,,,,,,,,,,153929597.404,1.100,-65579.602,1.025
60,95,Nd,,,,,FALSE,8.9,0.2,,B-,100,,,,,,,,,,,,154933135.598,9.826,-62283.796,9.154
60,96,Nd,,,,,FALSE,5.26,0.2,,B-,100,,,,,,,,,,,,155935370.358,1.400,-60202.130,1.304
60,97,Nd,,,,,FALSE,1.15,0.03,,B-,100,,,,,,,,,,,,156939351.074,2.294,-56494.117,2.137
60,98,Nd,,,,,FALSE,0.82,0.0255,,B-,100,,B-N,,,,,,,,,,157942205.62,1.400,-53835.123,1.304
60,99,Nd,,,,,FALSE,0.485,0.0295,,B-,100,,B-N,,,,,,,,,,158946619.085,32.000,-49724.007,29.808
60,100,Nd,,,,,FALSE,0.439,0.037,,B-,100,,B-N,,,,,,,,,,159949839.172,50.000,-46724.515,46.575
60,101,Nd,,,,,FALSE,0.22,0.08,,B-,100,,B-N,,,,,,,,,,160954664,429,-42230,400
60,102,Nd,,,,,FALSE,0.31,0.2,,B-,100,,B-N,,,,,,,,,,161958121,429,-39010,400
60,103,Nd,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,162963414,537,-34080,500
61,67,Pm,,,,,FALSE,1,0.3,,EC,100,,ECP,,,A,,,,,,,127948234,322,-48220,300
61,68,Pm,,,,,FALSE,2.4,0.9,,EC+B+,100,,P,,,ECP,,,,,,,128942909,322,-53180,300
61,69,Pm,,,,,FALSE,2.6,0.2,,EC+B+,100,,ECP,,,,,,,,,,129940451,215,-55470,200
61,70,Pm,,,,,FALSE,6.3,0.8,,EC+B+,100,,,,,,,,,,,,130935834,215,-59770,200
61,71,Pm,,,,,FALSE,6.2,0.6,,EC+B+,100,,ECP,0.00005,,,,,,,,,131933840,160,-61628,149
61,72,Pm,,,,,FALSE,13.5,2.1,,EC+B+,100,,,,,,,,,,,,132929782,54.000,-65407.653,50.301
61,73,Pm,,,,,FALSE,5,,,EC+B+,100,,,,,,,,,,,,133928326,45.000,-66763.908,41.917
61,74,Pm,,,,,FALSE,49,3,,EC+B+,100,,,,,,,,,,,,134924785,89.000,-70062.329,82.903
61,75,Pm,,,,,FALSE,300,50,,EC+B+,100,,,,,,,,,,,,135923595.949,74.152,-71169.923,69.073
61,76,Pm,,,,,FALSE,144,6,,EC+B+,100,,,,,,,,,,,,136920479.519,14.000,-74072.858,13.041
61,77,Pm,,,,,FALSE,10,2,,EC+B+,100,,,,,,,,3.2,0.9,,,137919576.119,12.456,-74914.370,11.603
61,78,Pm,,,,,FALSE,249,3,,EC+B+,100,,,,,,,,,,,,138916799.228,14.587,-77501.028,13.588
61,79,Pm,,,,,FALSE,9.2,0.2,,EC+B+,100,,,,,,,,,,,,139916035.918,26.001,-78212.046,24.220
61,80,Pm,,,,,FALSE,1254,3,,EC+B+,100,,,,,,,,,,,,140913555.081,15.000,-80522.932,13.972
61,81,Pm,,,,,FALSE,40.5,0.5,,EC+B+,100,,,,,,,,,,,,141912890.982,25.330,-81141.536,23.596
61,82,Pm,,,,,FALSE,22896000,604800,,EC+B+,100,,B+,0.0000057,,,,,3.8,0.5,,,142910938.068,3.160,-82960.664,2.944
61,83,Pm,,,,,FALSE,31363200,1209600,,EC+B+,100,,,,,,,,1.69,0.14,,,143912596.208,3.126,-81416.116,2.912
61,84,Pm,,,,,FALSE,558557589.7502780,12622770.3898368,,EC,100,,A,0.00000028,,,,,3.8,0.16,0.23,0.08,144912755.748,3.011,-81267.506,2.805
61,85,Pm,,,,,FALSE,174509800.63949400,1577846.2987296,,EC,65.7,1.5,B-,34.3,1.5,,,,,,,,145914702.24,4.589,-79454.360,4.275
61,86,Pm,,,,,FALSE,82786439.60174470,12622.7703898368,,B-,100,,,,,,,,2.58,0.07,0.74,0.2,146915144.944,1.382,-79041.984,1.288
61,87,Pm,,,,,FALSE,463795.2,604.8,,B-,100,,,,,,,,2.1,0.2,0.2,0.2,147917481.091,6.108,-76865.877,5.690
61,88,Pm,,,,,FALSE,191088,324,,B-,100,,,,,,,,3.3,0.5,,,148918341.507,2.344,-76064.404,2.184
61,89,Pm,,,,,FALSE,9712.8,54,,B-,100,,,,,,,,,,,,149920990.014,21.504,-73597.336,20.031
61,90,Pm,,,,,FALSE,102240,144,,B-,100,,,,,,,,1.8,0.2,2.2,0.9,150921216.613,4.949,-73386.260,4.611
61,91,Pm,,,,,FALSE,247.2,4.8,,B-,100,,,,,,,,,,,,151923505.185,27.809,-71254.468,25.904
61,92,Pm,,,,,FALSE,315,1.2,,B-,100,,,,,,,,,,,,152924156.252,9.729,-70648.003,9.063
61,93,Pm,,,,,FALSE,160.8,4.2,,B-,100,,,,,,,,,,,,153926712.791,26.861,-68266.602,25.021
61,94,Pm,,,,,FALSE,41.5,0.2,,B-,100,,,,,,,,,,,,154928136.951,5.065,-66940.006,4.719
61,95,Pm,,,,,FALSE,26.7,0.1,,B-,100,,,,,,,,,,,,155931114.059,1.275,-64166.847,1.188
61,96,Pm,,,,,FALSE,10.56,0.12,,B-,100,,,,,,,,,,,,156933121.298,7.521,-62297.116,7.006
61,97,Pm,,,,,FALSE,4.8,0.5,,B-,100,,,,,,,,,,,,157936546.948,0.953,-59106.143,0.888
61,98,Pm,,,,,FALSE,1.5,0.2,,B-,100,,,,,,,,,,,,158939286.409,10.777,-56554.351,10.039
61,99,Pm,,,,,FALSE,0.725,0.057,,B-,100,,B-N,,,,,,,,,,159943215.272,2.200,-52894.639,2.049
61,100,Pm,,,,,FALSE,1.05,0.15,,B-,100,,B-N,,,,,,,,,,160946229.837,9.700,-50086.589,9.035
61,101,Pm,,,,,FALSE,0.63,0.18,,B-,100,,B-N,,,,,,,,,,161950574,322,-46040,300
61,102,Pm,,,,,FALSE,0.43,0.35,,B-,100,,B-N,,,,,,,,,,162953881,429,-42960,400
61,103,Pm,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,163958819,429,-38360,400
61,104,Pm,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,164962780,537,-34670,500
62,67,Sm,,,,,FALSE,0.55,0.1,,EC+B+,100,,ECP,0,,,,,,,,,128954557,537,-42330,500
62,68,Sm,,,,,FALSE,,,,EC+B+,,,,,,,,,,,,,129948792,429,-47700,400
62,69,Sm,,,,,FALSE,1.2,0.2,,EC+B+,100,,ECP,0,,,,,,,,,130946022,429,-50280,400
62,70,Sm,,,,,FALSE,4,0.3,,EC+B+,100,,ECP,,,,,,,,,,131940805,322,-55140,300
62,71,Sm,,,,,FALSE,2.89,0.16,,EC+B+,100,,ECP,0,,,,,,,,,132938560,320,-57231,298
62,72,Sm,,,,,FALSE,9.5,0.8,,EC+B+,100,,,,,,,,,,,,133934110,210,-61376,196
62,73,Sm,,,,,FALSE,10.3,0.5,,EC+B+,100,,ECP,0.02,0.01,,,,,,,,134932520,166.000,-62857.222,154.628
62,74,Sm,,,,,FALSE,47,2,,EC+B+,100,,,,,,,,,,,,135928275.553,13.416,-66810.899,12.497
62,75,Sm,,,,,FALSE,45,1,,EC+B+,100,,,,,,,,,,,,136927007.959,30.718,-67991.655,28.614
62,76,Sm,4.9599,0.0034,,,FALSE,186,12,,EC+B+,100,,,,,,,,,,,,137923243.988,12.686,-71497.772,11.817
62,77,Sm,4.9556,0.0034,,,FALSE,154.2,6,,EC+B+,100,,,,,,,,-0.53,0.02,,,138922296.631,11.684,-72380.229,10.884
62,78,Sm,4.9565,0.0034,,,FALSE,889.2,7.2,,EC+B+,100,,,,,,,,12.7,0.9,,,139918994.714,13.416,-75455.945,12.497
62,79,Sm,4.9517,0.0034,,,FALSE,612,12,,EC+B+,100,,,,,,,,-0.74,0.02,,,140918481.545,9.162,-75933.959,8.535
62,80,Sm,4.9518,0.0034,,,FALSE,4349.4,3,,EC+B+,100,,,,,,,,,,,,141915209.415,2.002,-78981.930,1.866
62,81,Sm,4.9479,0.0034,,,FALSE,525,3.6,,EC+B+,100,,,,,,,,1.01,0.02,0.4,0.2,142914634.848,2.951,-79517.135,2.750
62,82,Sm,4.9524,0.0034,3.08,0.04,TRUE,,,,,,,,,,,,,1.6,0.3,,,143912006.285,1.566,-81965.626,1.459
62,83,Sm,4.9651,0.0034,,,FALSE,29376000,259200,,EC,100,,,,,,,,-1.12,0.011,-0.6,0.07,144913417.157,1.594,-80651.407,1.485
62,84,Sm,4.9808,0.0035,,,FALSE,2.14587096627226E+15,220898481822144,,A,100,,,,,,,,,,,,145913046.835,3.269,-80996.360,3.045
62,85,Sm,4.9892,0.0035,15.00,0.14,FALSE,3.38605815707372E+18,3.1556925974592E+16,,A,100,,,,,,,,-0.809,0.0014,-0.26,0.03,146914904.401,1.354,-79266.048,1.262
62,86,Sm,5.0042,0.0034,11.25,0.09,FALSE,2.20898481822144E+23,9.4670777923776E+22,,A,100,,,,,,,,0.54,0.07,-1,0.3,147914829.233,1.337,-79336.067,1.246
62,87,Sm,5.0134,0.0035,13.82,0.10,TRUE,,,,,,,,,,,,,-0.6677,0.0011,0.075,0.008,148917191.211,1.241,-77135.898,1.157
62,88,Sm,5.0387,0.0048,7.37,0.09,TRUE,,,,,,,,,,,,,0.82,0.14,-1.3,0.2,149917281.993,1.193,-77051.336,1.112
62,89,Sm,5.0550,0.0057,,,FALSE,2840123337.71328,252455407.796736,,B-,100,,,,,,,,-0.3605,0.0006,0.71,0.07,150919938.859,1.191,-74576.480,1.110
62,90,Sm,5.0819,0.0060,26.74,0.09,TRUE,,,,,,,,,,,,,2.8,0.6,-1.666,0.016,151919738.646,1.090,-74762.977,1.016
62,91,Sm,5.0925,0.0068,,,FALSE,166622.4,14.4,,B-,100,,,,,,,,-0.021,0.003,1.3,0.12,152922103.576,1.100,-72560.059,1.025
62,92,Sm,5.1053,0.0067,22.74,0.14,TRUE,,,,,,,,,,,,,1.35,0.15,,,153922215.756,1.400,-72455.564,1.305
62,93,Sm,,,,,FALSE,1330.8,3.6,,B-,100,,,,,,,,,,1.13,0.13,154924646.645,1.429,-70191.206,1.332
62,94,Sm,,,,,FALSE,33840,720,,B-,100,,,,,,,,,,,,155925538.191,9.148,-69360.735,8.522
62,95,Sm,,,,,FALSE,481.8,4.2,,B-,100,,,,,,,,,,,,156928418.598,4.759,-66677.654,4.434
62,96,Sm,,,,,FALSE,318,1.8,,B-,100,,,,,,,,,,,,157929949.262,5.133,-65251.849,4.782
62,97,Sm,,,,,FALSE,11.37,0.15,,B-,100,,,,,,,,,,,,158933217.13,6.370,-62207.849,5.934
62,98,Sm,,,,,FALSE,9.6,0.3,,B-,100,,,,,,,,,,,,159935337.032,2.100,-60233.172,1.956
62,99,Sm,,,,,FALSE,4.8,0.4,,B-,100,,,,,,,,,,,,160939160.062,7.318,-56672.043,6.817
62,100,Sm,,,,,FALSE,2.4,0.5,,B-,100,,,,,,,,,,,,161941621.687,3.782,-54379.053,3.523
62,101,Sm,,,,,FALSE,1.23,0.49,,B-,100,,B-N,,,,,,,,,,162945679.085,7.900,-50599.612,7.359
62,102,Sm,,,,,FALSE,1.43,0.24,,B-,100,,B-N,,,,,,,,,,163948550.061,4.400,-47925.314,4.099
62,103,Sm,,,,,FALSE,0.98,0.21,,B-,100,,B-N,,,,,,,,,,164953290,429,-43510,400
62,104,Sm,,,,,FALSE,0.8,0.63,,B-,100,,B-N,,,,,,,,,,165956575,429,-40450,400
62,105,Sm,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,166962072,537,-35330,500
62,106,Sm,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,167966033,322,-31640,300
63,67,Eu,,,,,FALSE,0.0009,0.00039,,P,100,,,,,,,,,,,,129964022,578,-33513,539
63,68,Eu,,,,,FALSE,0.0178,0.0019,,P,89,9,EC+B+,11,9,,,,,,,,130957634,429,-39464,400
63,69,Eu,,,,,FALSE,,,,P,0,,EC+B+,,,,,,,,,,131954696,429,-42200,400
63,71,Eu,,,,,FALSE,0.5,0.2,,EC+B+,100,,ECP,0,,,,,,,,,133946537,322,-49800,300
63,72,Eu,,,,,FALSE,1.5,0.2,,EC+B+,100,,ECP,,,,,,,,,,134941870,210,-54148,196
63,73,Eu,,,,,FALSE,3.3,0.3,,EC+B+,100,,B+P,0.09,,,,,,,,,135939620,210,-56244,196
63,74,Eu,4.9762,0.0095,,,FALSE,11,2,,EC+B+,100,,,,,,,,,,,,136935430.719,4.700,-60145.904,4.378
63,75,Eu,4.9779,0.0094,,,FALSE,12.1,0.6,,EC+B+,100,,,,,,,,5.3,0.7,,,137933709,30.000,-61749.676,27.945
63,76,Eu,4.9760,0.0093,,,FALSE,17.9,0.6,,EC+B+,100,,,,,,,,6.1,0.8,,,138929792.307,14.117,-65398.051,13.151
63,77,Eu,4.9695,0.0091,,,FALSE,1.51,0.02,,EC+B+,100,,,,,,,,1.362,0.013,,,139928087.633,55.328,-66985.945,51.538
63,78,Eu,4.9697,0.0091,,,FALSE,40.7,0.7,,EC+B+,100,,,,,,,,3.486,0.008,0.85,0.04,140924931.734,13.568,-69925.647,12.639
63,79,Eu,4.9607,0.0091,,,FALSE,2.34,0.12,,EC+B+,100,,,,,,,,1.532,0.019,0.12,0.05,141923446.719,32.268,-71308.930,30.058
63,80,Eu,4.9636,0.0091,,,FALSE,155.4,1.2,,EC+B+,100,,,,,,,,3.664,0.008,0.51,0.03,142920298.678,11.793,-74241.311,10.986
63,81,Eu,4.9612,0.0091,,,FALSE,10.2,0.1,,EC+B+,100,,,,,,,,1.888,0.013,0.1,0.03,143918819.481,11.580,-75619.175,10.787
63,82,Eu,4.9663,0.0091,,,FALSE,512352,3456,,EC+B+,100,,,,,,,,3.983,0.007,0.29,0.02,144916272.659,3.285,-77991.524,3.060
63,83,Eu,4.9789,0.0092,,,FALSE,398304,2592,,EC+B+,100,,,,,,,,1.422,0.011,-0.18,0.06,145917210.852,6.451,-77117.603,6.009
63,84,Eu,4.9938,0.0094,,,FALSE,2082240,51840,,EC,99.9978,0.0006,A,0.0022,0.0006,,,,3.715,0.008,0.55,0.03,146916752.44,2.758,-77544.611,2.569
63,85,Eu,5.0045,0.0097,,,FALSE,4708800,43200,,EC+B+,100,,A,0.00000094,0.00000028,,,,2.334,0.01,0.35,0.06,147918091.288,10.693,-76297.482,9.961
63,86,Eu,5.0202,0.0103,,,FALSE,8043840,34560,,EC,100,,,,,,,,3.556,0.006,0.75,0.02,148917936.875,4.190,-76441.317,3.903
63,87,Eu,5.0296,0.0108,,,FALSE,1164450568.4624400,28401233.3771328,,EC+B+,100,,,,,,,,2.702,0.011,1.13,0.05,149919707.092,6.688,-74792.369,6.231
63,88,Eu,5.0522,0.0046,47.81,0.06,FALSE,5.36467741568064E+25,,,A,,,,,,,,,3.4635,0.0025,0.903,0.01,150919856.606,1.251,-74653.098,1.166
63,89,Eu,5.1064,0.0066,,,FALSE,426554968.39856000,284012.333771328,,EC+B+,72.08,0.13,B-,27.92,0.13,,,,-1.9354,0.0017,2.72,0.03,151921750.98,1.252,-72888.500,1.166
63,90,Eu,5.1115,0.0062,52.19,0.06,TRUE,,,,,,,,,,,,,1.5294,0.0011,2.41,0.02,152921236.789,1.257,-73367.466,1.171
63,91,Eu,5.1239,0.0079,,,FALSE,271421120.3074660,315569.25974592,,B-,99.982,0.012,EC+B+,0.018,0.012,,,,-2,0.006,2.85,0.1,153922985.699,1.275,-71738.367,1.188
63,92,Eu,5.1221,0.0069,,,FALSE,149990069.15723600,441796.963644288,,B-,100,,,,,,,,1.516,0.002,2.5,0.3,154922899.847,1.343,-71818.337,1.252
63,93,Eu,5.1264,0.0071,,,FALSE,1312416,6912,,B-,100,,,,,,,,,,,,155924762.976,3.791,-70082.844,3.532
63,94,Eu,5.1351,0.0075,,,FALSE,54648,108,,B-,100,,,,,,,,1.5,0.02,2.6,0.3,156925432.556,4.545,-69459.134,4.234
63,95,Eu,5.1413,0.0078,,,FALSE,2754,12,,B-,100,,,,,,,,1.44,0.02,0.66,0.14,157927782.192,2.181,-67270.461,2.032
63,96,Eu,5.1498,0.0084,,,FALSE,1086,6,,B-,100,,,,,,,,1.38,0.02,2.7,0.3,158929099.512,4.637,-66043.386,4.320
63,97,Eu,,,,,FALSE,42.6,0.5,,B-,100,,,,,,,,,,,,159931836.982,0.970,-63493.449,0.904
63,98,Eu,,,,,FALSE,26,3,,B-,100,,,,,,,,,,,,160933663.991,11.164,-61791.601,10.400
63,99,Eu,,,,,FALSE,10.6,1,,B-,100,,,,,,,,,,,,161936958.329,1.410,-58722.944,1.314
63,100,Eu,,,,,FALSE,7.7,0.4,,B-,100,,,,,,,,,,,,162939265.51,0.970,-56573.819,0.904
63,101,Eu,,,,,FALSE,4.15,0.2,,B-,100,,,,,,,,,,,,163942852.943,2.219,-53232.146,2.068
63,102,Eu,,,,,FALSE,2.3,0.2,,B-,100,,,,,,,,,,,,164945540.07,5.596,-50729.103,5.213
63,103,Eu,,,,,FALSE,1.7,0.3,,B-,100,,B-N,,,,,,,,,,165949813,107,-46749,100
63,104,Eu,,,,,FALSE,1.3,0.5,,B-,100,,B-N,,,,,,,,,,166953011,429,-43770,400
63,105,Eu,,,,,FALSE,0.2,0.1,,B-,100,,B-N,,,,,,,,,,167957863,429,-39250,400
63,106,Eu,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,168961717,537,-35660,500
64,70,Gd,,,,,FALSE,,,,,,,,,,,,,,,,,133955416,429,-41530,400
64,71,Gd,,,,,FALSE,1.1,0.2,,EC+B+,100,,ECP,2,,,,,,,,,134952496,429,-44250,400
64,72,Gd,,,,,FALSE,0.0000002,,,,,,,,,,,,,,,,135947300,320,-49090,298
64,73,Gd,,,,,FALSE,2.2,0.2,,EC+B+,100,,ECP,,,,,,,,,,136945020,320,-51214,298
64,74,Gd,,,,,FALSE,4.7,0.9,,EC+B+,100,,,,,,,,,,,,137940247,215,-55660,200
64,75,Gd,,,,,FALSE,5.8,0.9,,EC+B+,100,,ECP,0,,,,,,,,,138938130,210,-57632,196
64,76,Gd,,,,,FALSE,15.8,0.4,,EC+B+,100,,,,,,,,,,,,139933674,30.000,-61782.278,27.945
64,77,Gd,,,,,FALSE,14,4,,EC+B+,100,,B+P,0.03,0.01,,,,,,,,140932126,21.213,-63224.231,19.760
64,78,Gd,,,,,FALSE,70.2,0.6,,EC+B+,100,,,,,,,,,,,,141928116,30.000,-66959.522,27.945
64,79,Gd,,,,,FALSE,39,2,,EC+B+,100,,,,,,,,,,,,142926750.678,215.032,-68231.311,200.301
64,80,Gd,,,,,FALSE,268.2,3.6,,EC+B+,100,,,,,,,,,,,,143922963,30.000,-71759.511,27.945
64,81,Gd,4.9786,0.0077,,,FALSE,1380,24,,EC+B+,100,,,,,,,,-0.74,0.05,,,144921710.051,21.165,-72926.626,19.716
64,82,Gd,4.9801,0.0140,,,FALSE,4170528,7776,,EC+B+,100,,,,,,,,2.1,0.9,,,145918318.513,4.376,-76085.823,4.076
64,83,Gd,,,,,FALSE,137016,432,,EC+B+,100,,,,,,,,1.02,0.09,,,146919101.014,2.025,-75356.928,1.887
64,84,Gd,5.0080,0.0171,,,FALSE,2243697436.7934900,37868311.1695104,,A,100,,,,,,,,-0.16,0.02,0.96,0.05,147918121.414,1.566,-76269.419,1.460
64,85,Gd,,,,,FALSE,801792,8640,,EC+B+,100,,A,0.00043,0.0001,,,,0.88,0.04,,,148919347.666,3.553,-75127.173,3.310
64,86,Gd,5.0342,0.0159,,,FALSE,56486897494519.70,2524554077967.36,,A,100,,,,,,,,,,,,149918663.949,6.500,-75764.051,6.055
64,87,Gd,,,,,FALSE,10704960,86400,,EC,100,,A,0.0000008,,,,,0.77,0.06,,,150920354.922,3.212,-74188.920,2.993
64,88,Gd,5.0774,0.0048,0.20,0.03,FALSE,3.40814800525594E+21,2.52455407796736E+20,,A,100,,,,,,,,0.96,0.08,,,151919798.414,1.081,-74707.304,1.007
64,89,Gd,,,,,FALSE,20770560,86400,,EC,100,,,,,,,,0.38,0.08,,,152921756.945,1.075,-72882.944,1.002
64,90,Gd,5.1223,0.0040,2.18,0.02,TRUE,,,,,,,,,,,,,0.96,0.06,-1.82,0.04,153920872.974,1.066,-73706.358,0.994
64,91,Gd,5.1319,0.0041,14.80,0.09,TRUE,,,,,,,,,,,,,-0.2591,0.0004,1.27,0.03,154922629.356,1.055,-72070.298,0.983
64,92,Gd,5.1420,0.0042,20.47,0.03,TRUE,,,,,,,,,,,,,3.24,0.11,-1.93,0.04,155922130.12,1.054,-72535.333,0.983
